Unnamed: 0,unmasked_text,masked_text,privacy_mask,bio_labels
743,STEM Subjects are the future of education. We are starting our program in Hamilton County around 00. Please pay the fees with the 5788566102230091 provided with 250 code before it's late.,STEM Subjects are the future of education. We are starting our program in [COUNTY_1] around [TIME_1]. Please pay the fees with the [CREDITCARDNUMBER_1] provided with [CREDITCARDCVV_1] code before it's late.,"{'[COUNTY_1]': 'Hamilton County', '[TIME_1]': '00', '[CREDITCARDNUMBER_1]': '5788566102230091', '[CREDITCARDCVV_1]': '250'}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-COUNTY_1', 'I-COUNTY_1', 'O', 'B-TIME_1', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CREDITCARDNUMBER_1', 'O', 'O', 'B-CREDITCARDCVV_1', 'O', 'O', 'O', 'O']"
744,"Dr. Roxanne, I've received the patient records from Columbia. The patient's age is 84 years with green eye color (hazel). Use the IMEI 75-504133-034375-8 to locate the patient's cell.","Dr. [FIRSTNAME_1], I've received the patient records from [CITY_1]. The patient's age is [AGE_1] with green eye color ([EYECOLOR_1]). Use the IMEI [PHONEIMEI_1] to locate the patient's cell.","{'[FIRSTNAME_1]': 'Roxanne', '[CITY_1]': 'Columbia', '[AGE_1]': '84 years', '[EYECOLOR_1]': 'hazel', '[PHONEIMEI_1]': '75-504133-034375-8'}","['O', 'B-FIRSTNAME_1', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CITY_1', 'O', 'O', 'O', 'O', 'B-AGE_1', 'I-AGE_1', 'O', 'O', 'O', 'O', 'B-EYECOLOR_1', 'O', 'O', 'O', 'B-PHONEIMEI_1', 'O', 'O', 'O', 'O', 'O']"
745,"I'm conducting a study on the links between physical characteristics and prevalence of mental health disorders. Are people with Grey eye color more prone to anxiety? Relevant for you, 06/03/1999.","I'm conducting a study on the links between physical characteristics and prevalence of mental health disorders. Are people with [EYECOLOR_1] eye color more prone to anxiety? Relevant for you, [DOB_1].","{'[EYECOLOR_1]': 'Grey', '[DOB_1]': '06/03/1999'}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EYECOLOR_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DOB_1']"
746,Found about your student volunteer program on https://clueless-jewel.net/. I am a Consultant and also 27 years years old. Can you provide more details about the program? Thank you.,Found about your student volunteer program on [URL_1]. I am a [JOBTYPE_1] and also [AGE_1] years old. Can you provide more details about the program? Thank you.,"{'[URL_1]': 'https://clueless-jewel.net/', '[JOBTYPE_1]': 'Consultant', '[AGE_1]': '27 years'}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-URL_1', 'O', 'O', 'O', 'B-JOBTYPE_1', 'O', 'O', 'B-AGE_1', 'I-AGE_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
747,Conduct analysis on 99 years Other showing aggressive behavior. Need this urgent for our next board meeting. Case ID: Israel.Mertz.,Conduct analysis on [AGE_1] [GENDER_1] showing aggressive behavior. Need this urgent for our next board meeting. Case ID: [USERNAME_1].,"{'[AGE_1]': '99 years', '[GENDER_1]': 'Other', '[USERNAME_1]': 'Israel.Mertz'}","['O', 'O', 'O', 'B-AGE_1', 'I-AGE_1', 'B-GENDER_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-USERNAME_1']"
748,Dr. Alvis Emerson's geriatric health summary is ready. See https://new-gallery.name/ and login using email - Ignatius_Kilback@hotmail.com and token 3614. Your IP address is 9eaa:297a:cb21:75d9:5ff2:fdbd:d3b9:c3c8.,[PREFIX_1] [FIRSTNAME_1] [MIDDLENAME_1]'s geriatric health summary is ready. See [URL_1] and login using email - [EMAIL_1] and token [PIN_1]. Your IP address is [IPV6_1].,"{'[PREFIX_1]': 'Dr.', '[FIRSTNAME_1]': 'Alvis', '[MIDDLENAME_1]': 'Emerson', '[URL_1]': 'https://new-gallery.name/', '[EMAIL_1]': 'Ignatius_Kilback@hotmail.com', '[PIN_1]': '3614', '[IPV6_1]': '9eaa:297a:cb21:75d9:5ff2:fdbd:d3b9:c3c8'}","['B-PREFIX_1', 'B-FIRSTNAME_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-URL_1', 'O', 'O', 'O', 'O', 'B-EMAIL_1', 'O', 'O', 'B-PIN_1', 'O', 'O', 'O', 'O', 'B-IPV6_1']"
749,"Our new patient can be located in room Apt. 303 by tracking the IP 26.80.111.246. He is a Male patient with a height of 3'1"".",Our new patient can be located in room [SECONDARYADDRESS_1] by tracking the IP [IP_1]. He is a [SEX_1] patient with a height of [HEIGHT_1].,"{'[SECONDARYADDRESS_1]': 'Apt. 303', '[IP_1]': '26.80.111.246', '[SEX_1]': 'Male', '[HEIGHT_1]': '3\'1""'}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SECONDARYADDRESS_1', 'I-SECONDARYADDRESS_1', 'O', 'O', 'O', 'O', 'B-IP_1', 'O', 'O', 'O', 'B-SEX_1', 'O', 'O', 'O', 'O', 'O', 'B-HEIGHT_1']"
751,"Orthopedic department would want Freda for a seminar organised at 81951, Suite 558. Details are sent to your Ethereum address 0xfee79adfdefc3efd3bfce30dc01fdaa828abfe0a.","Orthopedic department would want [FIRSTNAME_1] for a seminar organised at [BUILDINGNUMBER_1], [SECONDARYADDRESS_1]. Details are sent to your Ethereum address [ETHEREUMADDRESS_1].","{'[FIRSTNAME_1]': 'Freda', '[BUILDINGNUMBER_1]': '81951', '[SECONDARYADDRESS_1]': 'Suite 558', '[ETHEREUMADDRESS_1]': '0xfee79adfdefc3efd3bfce30dc01fdaa828abfe0a'}","['O', 'O', 'O', 'O', 'B-FIRSTNAME_1', 'O', 'O', 'O', 'O', 'O', 'B-BUILDINGNUMBER_1', 'B-SECONDARYADDRESS_1', 'I-SECONDARYADDRESS_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ETHEREUMADDRESS_1']"
752,"As a Lead Division Liaison, I am forwarding a complaint about unauthorized transactions from tracking 199.156.148.25, to the Checking Account no. 58500819","As a [JOBTITLE_1], I am forwarding a complaint about unauthorized transactions from tracking [IPV4_1], to the [ACCOUNTNAME_1] no. [ACCOUNTNUMBER_1]","{'[JOBTITLE_1]': 'Lead Division Liaison', '[IPV4_1]': '199.156.148.25', '[ACCOUNTNAME_1]': 'Checking Account', '[ACCOUNTNUMBER_1]': '58500819'}","['O', 'O', 'B-JOBTITLE_1', 'I-JOBTITLE_1', 'I-JOBTITLE_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IPV4_1', 'O', 'O', 'B-ACCOUNTNAME_1', 'I-ACCOUNTNAME_1', 'O', 'B-ACCOUNTNUMBER_1']"
753,The continuity plan for Investment Account (account number 72176838) for the Texas location has been revised. Kindly update this in the system. The next check will be done after 17. All changes must be made prior.,The continuity plan for [ACCOUNTNAME_1] (account number [ACCOUNTNUMBER_1]) for the [STATE_1] location has been revised. Kindly update this in the system. The next check will be done after [TIME_1]. All changes must be made prior.,"{'[ACCOUNTNAME_1]': 'Investment Account', '[ACCOUNTNUMBER_1]': '72176838', '[STATE_1]': 'Texas', '[TIME_1]': '17'}","['O', 'O', 'O', 'O', 'B-ACCOUNTNAME_1', 'I-ACCOUNTNAME_1', 'O', 'O', 'B-ACCOUNTNUMBER_1', 'O', 'O', 'B-STATE_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TIME_1', 'O', 'O', 'O', 'O', 'O', 'O']"
754,"Gift of STEM bookset for Dion. Use card 2748836818591494 for transaction. For query, reach out to Mozilla/5.0 (Macintosh; PPC Mac OS X 10.9.0; rv:6.8) Gecko/20100101 Firefox/6.8.6.","Gift of STEM bookset for [FIRSTNAME_1]. Use card [MASKEDNUMBER_1] for transaction. For query, reach out to [USERAGENT_1].","{'[FIRSTNAME_1]': 'Dion', '[MASKEDNUMBER_1]': '2748836818591494', '[USERAGENT_1]': 'Mozilla/5.0 (Macintosh; PPC Mac OS X 10.9.0; rv:6.8) Gecko/20100101 Firefox/6.8.6'}","['O', 'O', 'O', 'O', 'O', 'B-FIRSTNAME_1', 'O', 'O', 'B-MASKEDNUMBER_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-USERAGENT_1', 'I-USERAGENT_1', 'I-USERAGENT_1', 'I-USERAGENT_1', 'I-USERAGENT_1', 'I-USERAGENT_1', 'I-USERAGENT_1', 'I-USERAGENT_1', 'I-USERAGENT_1', 'I-USERAGENT_1']"
756,"As a digital worker, how should I document my taxes for the revenue generated from my url https://evil-concert.net/, I belong to Washington County county. Your expert advice is appreciated.","As a digital worker, how should I document my taxes for the revenue generated from my url [URL_1], I belong to [COUNTY_1] county. Your expert advice is appreciated.","{'[URL_1]': 'https://evil-concert.net/', '[COUNTY_1]': 'Washington County'}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-URL_1', 'O', 'O', 'O', 'B-COUNTY_1', 'I-COUNTY_1', 'O', 'O', 'O', 'O', 'O', 'O']"
757,Reached out to a Genderqueer customer who lives on Bell Inlet. They seemed satisfied with our assistance.,Reached out to a [GENDER_1] customer who lives on [STREET_1]. They seemed satisfied with our assistance.,"{'[GENDER_1]': 'Genderqueer', '[STREET_1]': 'Bell Inlet'}","['O', 'O', 'O', 'O', 'B-GENDER_1', 'O', 'O', 'O', 'O', 'B-STREET_1', 'I-STREET_1', 'O', 'O', 'O', 'O', 'O', 'O']"
758,"According to data, individuals living in buildings with number 6077 on Powlowski Inlet reported higher infectious disease rates. Further inspection and environmental analysis is required.","According to data, individuals living in buildings with number [BUILDINGNUMBER_1] on [STREET_1] reported higher infectious disease rates. Further inspection and environmental analysis is required.","{'[BUILDINGNUMBER_1]': '6077', '[STREET_1]': 'Powlowski Inlet'}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-BUILDINGNUMBER_1', 'O', 'B-STREET_1', 'I-STREET_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
759,The patient's brown and 6feet9inches must be referenced in deidentified form in the ethical case study report.,The patient's [EYECOLOR_1] and [HEIGHT_1] must be referenced in deidentified form in the ethical case study report.,"{'[EYECOLOR_1]': 'brown', '[HEIGHT_1]': '6feet9inches'}","['O', 'O', 'B-EYECOLOR_1', 'O', 'B-HEIGHT_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
760,"Greetings, Could you please review the epidemiology trends at https://excellent-scenario.com for your county Douglas County? We appreciate the hard work of Paradigm in turning around the situation.","Greetings, Could you please review the epidemiology trends at [URL_1] for your county [COUNTY_1]? We appreciate the hard work of [JOBAREA_1] in turning around the situation.","{'[URL_1]': 'https://excellent-scenario.com', '[COUNTY_1]': 'Douglas County', '[JOBAREA_1]': 'Paradigm'}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-URL_1', 'O', 'O', 'O', 'B-COUNTY_1', 'I-COUNTY_1', 'O', 'O', 'O', 'O', 'O', 'O', 'B-JOBAREA_1', 'O', 'O', 'O', 'O', 'O']"
761,Could you mold a framework to prevent cyber attacks on Fribourg's Checking Account and account number 19358333?,Could you mold a framework to prevent cyber attacks on [STATE_1]'s [ACCOUNTNAME_1] and account number [ACCOUNTNUMBER_1]?,"{'[STATE_1]': 'Fribourg', '[ACCOUNTNAME_1]': 'Checking Account', '[ACCOUNTNUMBER_1]': '19358333'}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNAME_1', 'I-ACCOUNTNAME_1', 'O', 'O', 'O', 'B-ACCOUNTNUMBER_1']"
762,"Thank you Miss Beier for opting our personalized healthcare program. Your EHR is stored securely at 6.229.139.144. To access, use Fern55 and D4hpUC_vDRk1.","Thank you [PREFIX_1] [LASTNAME_1] for opting our personalized healthcare program. Your EHR is stored securely at [IPV4_1]. To access, use [USERNAME_1] and [PASSWORD_1].","{'[PREFIX_1]': 'Miss', '[LASTNAME_1]': 'Beier', '[IPV4_1]': '6.229.139.144', '[USERNAME_1]': 'Fern55', '[PASSWORD_1]': 'D4hpUC_vDRk1'}","['O', 'O', 'B-PREFIX_1', 'B-LASTNAME_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IPV4_1', 'O', 'O', 'O', 'B-USERNAME_1', 'O', 'B-PASSWORD_1']"
763,We are reviewing the teaching standards of our Creative department. We have received complaints about Prof. Domenico Auer. Please look into it.,We are reviewing the teaching standards of our [JOBAREA_1] department. We have received complaints about Prof. [FIRSTNAME_1] [LASTNAME_1]. Please look into it.,"{'[JOBAREA_1]': 'Creative', '[FIRSTNAME_1]': 'Domenico', '[LASTNAME_1]': 'Auer'}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-JOBAREA_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FIRSTNAME_1', 'B-LASTNAME_1', 'O', 'O', 'O', 'O']"
764,"Access to our online portal for homework assignments and materials requires Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/7.0; .NET CLR 2.5.73626.0). If you encounter difficulty logging in, please use b7mo7O6JzrWP for initial setup.","Access to our online portal for homework assignments and materials requires [USERAGENT_1]. If you encounter difficulty logging in, please use [PASSWORD_1] for initial setup.","{'[USERAGENT_1]': 'Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/7.0; .NET CLR 2.5.73626.0)', '[PASSWORD_1]': 'b7mo7O6JzrWP'}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-USERAGENT_1', 'I-USERAGENT_1', 'I-USERAGENT_1', 'I-USERAGENT_1', 'I-USERAGENT_1', 'I-USERAGENT_1', 'I-USERAGENT_1', 'I-USERAGENT_1', 'I-USERAGENT_1', 'I-USERAGENT_1', 'I-USERAGENT_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PASSWORD_1', 'O', 'O', 'O']"
765,"Hello, I'm Delphia from robotics club. I'd like to pay my dues. The account number is BR6847002909006221800940097J2.","Hello, I'm [FIRSTNAME_1] from robotics club. I'd like to pay my dues. The account number is [IBAN_1].","{'[FIRSTNAME_1]': 'Delphia', '[IBAN_1]': 'BR6847002909006221800940097J2'}","['O', 'O', 'B-FIRSTNAME_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IBAN_1']"
766,"Meet our new ICU Corporate Operations Assistant, Harmony Volkman. He is joining us from Nunavut and has a keen interest in improving the quality of ICU patient care. You can reach him at phone number +68.820-889 5772.","Meet our new ICU Corporate Operations Assistant, [FIRSTNAME_1] [LASTNAME_1]. He is joining us from [STATE_1] and has a keen interest in improving the quality of ICU patient care. You can reach him at phone number [PHONENUMBER_1].","{'[FIRSTNAME_1]': 'Harmony', '[LASTNAME_1]': 'Volkman', '[STATE_1]': 'Nunavut', '[PHONENUMBER_1]': '+68.820-889 5772'}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FIRSTNAME_1', 'B-LASTNAME_1', 'O', 'O', 'O', 'O', 'O', 'B-STATE_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PHONENUMBER_1', 'I-PHONENUMBER_1']"
767,"Hello Miss Shanahan, We have implemented new security measures to safeguard your patient data. Note that you will need to validate your records via a new process. For enabling it, you need to verify your date of birth 1st April and social security number 75651554955.","Hello [PREFIX_1] [LASTNAME_1], We have implemented new security measures to safeguard your patient data. Note that you will need to validate your records via a new process. For enabling it, you need to verify your date of birth [DOB_1] and social security number [SSN_1].","{'[PREFIX_1]': 'Miss', '[LASTNAME_1]': 'Shanahan', '[DOB_1]': '1st April', '[SSN_1]': '75651554955'}","['O', 'B-PREFIX_1', 'B-LASTNAME_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DOB_1', 'I-DOB_1', 'O', 'O', 'O', 'O', 'B-SSN_1']"
768,Please submit Tom's recent medical reports to update her records. Send them to Sydnie_Collins@gmail.com or Apt. 618.,Please submit [FIRSTNAME_1]'s recent medical reports to update her records. Send them to [EMAIL_1] or [SECONDARYADDRESS_1].,"{'[FIRSTNAME_1]': 'Tom', '[EMAIL_1]': 'Sydnie_Collins@gmail.com', '[SECONDARYADDRESS_1]': 'Apt. 618'}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EMAIL_1', 'O', 'B-SECONDARYADDRESS_1', 'I-SECONDARYADDRESS_1']"
769,"To unlock more features, provide payment details like discover 1507722176221041 and 789.","To unlock more features, provide payment details like [CREDITCARDISSUER_1] [CREDITCARDNUMBER_1] and [CREDITCARDCVV_1].","{'[CREDITCARDISSUER_1]': 'discover', '[CREDITCARDNUMBER_1]': '1507722176221041', '[CREDITCARDCVV_1]': '789'}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CREDITCARDISSUER_1', 'B-CREDITCARDNUMBER_1', 'O', 'B-CREDITCARDCVV_1']"
770,"Josiah, we received your details. However, we need the three digits on the back of your card (317). This is for confirmation.","[FIRSTNAME_1], we received your details. However, we need the three digits on the back of your card ([CREDITCARDCVV_1]). This is for confirmation.","{'[FIRSTNAME_1]': 'Josiah', '[CREDITCARDCVV_1]': '317'}","['B-FIRSTNAME_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CREDITCARDCVV_1', 'O', 'O', 'O', 'O']"
771,"I remember the time I had some financial issues and the fee payment became a problem. But Joshua helped me out, not disclosing my account number 09297434 or the last four digits of my card 3156237132029976 to anyone.","I remember the time I had some financial issues and the fee payment became a problem. But [FIRSTNAME_1] helped me out, not disclosing my account number [ACCOUNTNUMBER_1] or the last four digits of my card [MASKEDNUMBER_1] to anyone.","{'[FIRSTNAME_1]': 'Joshua', '[ACCOUNTNUMBER_1]': '09297434', '[MASKEDNUMBER_1]': '3156237132029976'}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FIRSTNAME_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MASKEDNUMBER_1', 'O', 'O']"
772,We are conducting an internal security audit. Could you please inspect any suspicious activity from IPV4 address 244.55.175.139 and IPV6 address 0cbb:6f4a:96f9:3ac6:bfbf:fddd:9bdd:dba9?,We are conducting an internal security audit. Could you please inspect any suspicious activity from IPV4 address [IPV4_1] and IPV6 address [IPV6_1]?,"{'[IPV4_1]': '244.55.175.139', '[IPV6_1]': '0cbb:6f4a:96f9:3ac6:bfbf:fddd:9bdd:dba9'}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IPV4_1', 'O', 'O', 'O', 'B-IPV6_1']"
773,"Please note that this year, registration for the Innovation Challenge will close out at 48385-7940. To facilitate efficient team management, our Direct Factors Architect will confirm your data upon each submission.","Please note that this year, registration for the Innovation Challenge will close out at [ZIPCODE_1]. To facilitate efficient team management, our [JOBTITLE_1] will confirm your data upon each submission.","{'[ZIPCODE_1]': '48385-7940', '[JOBTITLE_1]': 'Direct Factors Architect'}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ZIPCODE_1', 'O', 'O', 'O', 'O', 'O', 'O', 'B-JOBTITLE_1', 'I-JOBTITLE_1', 'I-JOBTITLE_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
774,"Please confirm the updated PIN 4730 for our vendor Lindgren, Bosco and Walker account.",Please confirm the updated PIN [PIN_1] for our vendor [COMPANYNAME_1] account.,"{'[PIN_1]': '4730', '[COMPANYNAME_1]': 'Lindgren, Bosco and Walker'}","['O', 'O', 'O', 'O', 'O', 'B-PIN_1', 'O', 'O', 'O', 'B-COMPANYNAME_1', 'I-COMPANYNAME_1', 'I-COMPANYNAME_1', 'I-COMPANYNAME_1', 'O']"
775,"Your home address has been updated in our records, Mr.. Our sessions will now be delivered to Apt. 622 on Sauer Hills in Port Jaylan.","Your home address has been updated in our records, [PREFIX_1]. Our sessions will now be delivered to [SECONDARYADDRESS_1] on [STREET_1] in [CITY_1].","{'[PREFIX_1]': 'Mr.', '[SECONDARYADDRESS_1]': 'Apt. 622', '[STREET_1]': 'Sauer Hills', '[CITY_1]': 'Port Jaylan'}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PREFIX_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SECONDARYADDRESS_1', 'I-SECONDARYADDRESS_1', 'O', 'B-STREET_1', 'I-STREET_1', 'O', 'B-CITY_1', 'I-CITY_1']"
776,Keep your 0xfdd8ebbd60a7afcbe3dfe1ba4fdc1ebf3b49c5d2 and 1YTitCUsh3LGxskoJ385upSnxMDyneCj safe & secure.,Keep your [ETHEREUMADDRESS_1] and [BITCOINADDRESS_1] safe & secure.,"{'[ETHEREUMADDRESS_1]': '0xfdd8ebbd60a7afcbe3dfe1ba4fdc1ebf3b49c5d2', '[BITCOINADDRESS_1]': '1YTitCUsh3LGxskoJ385upSnxMDyneCj'}","['O', 'O', 'B-ETHEREUMADDRESS_1', 'O', 'B-BITCOINADDRESS_1', 'O', 'O']"
777,"""Hello Libby, we identified a discrepancy in our accounts. It appears an amount of 949576.62 Bermudian Dollar (customarily known as Bermuda Dollar) listed for rehabilitation equipment doesn't match with our records. Could you review this matter and provide an explanation at your earliest convenience?""","""Hello [FIRSTNAME_1], we identified a discrepancy in our accounts. It appears an amount of [AMOUNT_1] [CURRENCYNAME_1] listed for rehabilitation equipment doesn't match with our records. Could you review this matter and provide an explanation at your earliest convenience?""","{'[FIRSTNAME_1]': 'Libby', '[AMOUNT_1]': '949576.62', '[CURRENCYNAME_1]': 'Bermudian Dollar (customarily known as Bermuda Dollar)'}","['O', 'B-FIRSTNAME_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AMOUNT_1', 'B-CURRENCYNAME_1', 'I-CURRENCYNAME_1', 'I-CURRENCYNAME_1', 'I-CURRENCYNAME_1', 'I-CURRENCYNAME_1', 'I-CURRENCYNAME_1', 'I-CURRENCYNAME_1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
